filename,station_name,n_years,completeness,longitude,latitude,country
makwazniht_i_bc-8756-can-meds,makwazniht_i_bc,1,0.0904,-127.55,50.56,CAN
malaga-mala-esp-ieo,malaga,59,1.0007,-4.4154,36.7127,ESP
malagatg-mal-esp-cmems,malagatg,34,0.9574,-4.4169998,36.712002,ESP
malakal-007-plw-uhslc_fd,malakal,57,0.9852,134.463,7.33,PLW
malakal-007a-plw-uhslc_rq,malakal_v2,14,0.9964,134.483,7.333,PLW
malakal-007b-plw-uhslc_rq,malakal_v3,50,0.9931,134.463,7.33,PLW
malbay-2309-can-meds,malbay,1,0.0977,-64.2,48.62,CAN
male-108-mdv-uhslc_fd,male,37,0.9694,73.533,4.183,MDV
male-108a-mdv-uhslc_rq,male_v2,2,0.6254,73.517,4.183,MDV
male_hulule-108b-mdv-uhslc_rq,male_hulule,29,0.967,73.527,4.19,MDV
malibu_inner_bc-7861-can-meds,malibu_inner_bc,2,0.2231,-123.85,50.17,CAN
malibu_islet_bc-7860-can-meds,malibu_islet_bc,2,0.2231,-123.85,50.16,CAN
malin_head-834-irl-uhslc_fd,malin_head,18,0.9539,-7.333,55.367,IRL
malin_head-834a-irl-uhslc_rq,malin_head_v2,44,0.9997,-7.333,55.367,IRL
malin_head_portmore_pier-mal-irl-mi_c,malin_head_portmore_pier,18,8.3975,-7.3344,55.3717,IRL
malinhead-mal-irl-cmems,malinhead,18,0.7724,-7.3343201,55.3717,IRL
mallard_island-9415112-usa-noaa,mallard_island,5,0.8059,-121.918,38.0433,USA
malmo-2098-swe-smhi,malmo,40,0.9291,13.0,55.6167,SWE
malmo-mal-swe-cmems,malmo_v2,40,0.9293,13.0,55.616699,SWE
malmo_hamn_sjov-35152-swe-smhi,malmo_hamn_sjov,17,0.908,12.9973,55.6136,SWE
malmohamn-mal-swe-cmems,malmohamn,7,0.8447,12.9845,55.625702,SWE
maloy-802-nor-uhslc_fd,maloy,40,0.9805,5.117,61.933,NOR
maloy-802a-nor-uhslc_rq,maloy_v2,29,0.9902,5.117,61.933,NOR
maloy-may-nor-nhs,maloy_v3,81,0.9455,5.11331,61.933776,NOR
maloytg-mal-nor-cmems,maloytg,81,3.3318,5.1133099,61.933777,NOR
manahawkin_bay_at_rt_72_bridge_near_ship_bottom_nj-140914550-usa-usgs,manahawkin_bay_at_rt_72_bridge_near_ship_bottom_nj,3,0.8347,-74.2069444,39.6633333,USA
manasota-8725809-usa-noaa,manasota,2,0.5547,-82.41,27.0117,USA
manasquan_inlet-8532591-usa-noaa,manasquan_inlet,3,0.9706,-74.035,40.1017,USA
manasquan_river_at_point_pleasant_nj-1408050-usa-usgs,manasquan_river_at_point_pleasant_nj,7,0.8215,-74.0375,40.10166667,USA
manatee_bay_creek_near_homestead_fl-251549080251200-usa-usgs,manatee_bay_creek_near_homestead_fl,16,0.912,-80.4201833,25.2642111,USA
manatee_river_at_devils_elbow_near_ft_hamer_fl-2300009-usa-usgs,manatee_river_at_devils_elbow_near_ft_hamer_fl,7,0.8669,-82.4017604,27.5208719,USA
manatee_river_at_fort_hamer_fl-2300021-usa-usgs,manatee_river_at_fort_hamer_fl,5,1.8088,-82.4281499,27.51837203,USA
manatee_river_at_rye_fl-23000095-usa-usgs,manatee_river_at_rye_fl,19,0.926,-82.3670375,27.51364999,USA
manatee_river_near_mouth_at_palma_sola_fl-273126082384700-usa-usgs,manatee_river_near_mouth_at_palma_sola_fl,9,0.8907,-82.64638889,27.52388889,USA
manchester-8770777-usa-noaa,manchester,16,0.9692,-95.265778,29.726222,USA
mandotg-man-dnk-cmems,mandotg,11,5.3395,8.5832996,55.283298,DNK
mandurah_fishermans_jetty-mhman01-aus-bom,mandurah_fishermans_jetty,18,6.0074,115.715278,-32.528611,AUS
mandurah_ocean_marina-mhman02-aus-bom,mandurah_ocean_marina,16,11.322,115.714167,-32.521944,AUS
manele_bay-429-usa-uhslc_fd,manele_bay,2,0.5411,-156.888,20.742,USA
maniitsoq-man-grl-gloss,maniitsoq,3,2.6301,-52.905,65.4133,GRL
manila-370-phl-uhslc_fd,manila,41,1.0128,120.967,14.583,PHL
manila-370a-phl-uhslc_rq,manila_v2,34,0.9912,120.968,14.585,PHL
manistique_mi-9087094-usa-noaa,manistique_mi,1,0.7693,-86.2472,45.952,USA
manitowoc_wi-9087064-usa-noaa,manitowoc_wi,1,0.8042,-87.64824,44.08934,USA
manns_harbor-8652247-usa-noaa,manns_harbor,1,0.7643,-75.77,35.9033,USA
mansfield_cone-9412802-usa-noaa,mansfield_cone,1,0.5605,-121.48194,35.949528,USA
manta-089a-ecu-uhslc_rq,manta,3,1.0001,-80.733,-0.95,ECU
manta-089b-ecu-uhslc_rq,manta_v2,23,1.0007,-80.722,-0.932,ECU
mantoloking-8532786-usa-noaa,mantoloking,2,0.7763,-74.0533,40.0367,USA
manukau-mnkt-nzl-ttw,manukau,15,0.9626,174.51138889,-37.04611111,NZL
manus-065a-png-uhslc_rq,manus,11,0.9392,147.272,-2.013,PNG
manzanillo-395-mex-uhslc_fd,manzanillo,22,0.9435,-104.333,19.05,MEX
manzanillo-395-mex-unam_hist,manzanillo_v2,29,1.0337,-104.31833333,19.05666667,MEX
manzanillo-395a-mex-uhslc_rq,manzanillo_v3,30,0.9897,-104.33,19.053,MEX
manzanillo-395b-mex-uhslc_rq,manzanillo_v4,22,0.9435,-104.298,19.063,MEX
manzanillo-9505950-usa-noaa,manzanillo_v5,2,0.5424,-104.298,19.0633,USA
manzanillo_nivelcbs-31-mex-unam,manzanillo_nivelcbs,4,6.6177,-104.31833333,19.05666667,MEX
manzanillo_radar-31-mex-unam,manzanillo_radar,4,39.6719,-104.31833333,19.05666667,MEX
maple_bay_bc-7315-can-meds,maple_bay_bc,2,0.5028,-123.61,48.82,CAN
maputo-190a-moz-uhslc_rq,maputo,1,0.9998,32.7,-26.167,MOZ
maputo-190b-moz-uhslc_rq,maputo_v2,6,0.9178,32.57,-25.975,MOZ
mar_del_plata-729-arg-uhslc_fd,mar_del_plata,16,0.9551,-57.538,-38.035,ARG
mar_del_plata-729a-arg-uhslc_rq,mar_del_plata_v2,6,0.7022,-57.55,-38.05,ARG
mar_del_plata-729b-arg-uhslc_rq,mar_del_plata_v3,9,0.9756,-57.53,-38.035,ARG
marble_island-5070-can-meds,marble_island,2,0.1195,-91.2,62.68,CAN
marblehead_oh-9063079-usa-noaa,marblehead_oh,56,0.9902,-82.73139,41.54364,USA
marco-8724991-usa-noaa,marco,1,0.5848,-81.7283,25.9717,USA
marco_island-8724967-usa-noaa,marco_island,2,0.5427,-81.7283,25.9083,USA
marcus_hook-8540433-usa-noaa,marcus_hook,25,0.9464,-75.409444,39.811667,USA
mare-418-fra-refmar,mare,17,0.5932,167.8771,-21.5478,FRA
mare_island-9415218-usa-noaa,mare_island,9,0.8896,-122.25,38.07,USA
mare_island_strait-9415165-usa-noaa,mare_island_strait,2,0.897,-122.273,38.1117,USA
maretg_60minute-mar-fra-cmems,maretg_60minute,17,0.5913,167.87711,-21.5478,FRA
margaree_harbour-1546-can-meds,margaree_harbour,2,0.2479,-61.1,46.43,CAN
margaree_trailer-1545-can-meds,margaree_trailer,1,0.3836,-61.12,46.43,CAN
margaretsville-315-can-meds,margaretsville,2,0.1096,-65.07,45.05,CAN
marienleuchte-9610075-deu-wsv,marienleuchte,26,0.9826,11.23886049,54.49662219,DEU
marienleuchtetg-mar-deu-cmems,marienleuchtetg,7,4.6929,11.2383,54.4967,DEU
marina_di_campo-mar-ita-ispra,marina_di_campo,15,5.3051,10.23833333,42.74263333,ITA
marintg-mar-esp-cmems,marintg,16,0.9653,-8.6911001,42.406101,ESP
marion_island-920-zaf-uhslc_fd,marion_island,19,0.9267,37.867,-46.867,ZAF
marmaris-mar-tur-cmems,marmaris,3,0.5771,28.282265,36.848675,TUR
marollegat-marlgt-nld-rws,marollegat,10,0.8779,4.19195771,51.4797472,NLD
marollegat-mrg-nld-rws,marollegat_v2,2,1.686,4.19195799,51.47974713,NLD
marquette_cg_mi-9099018-usa-noaa,marquette_cg_mi,46,0.9898,-87.378609,46.545555,USA
marsden_point-398a-nzl-uhslc_rq,marsden_point,45,0.9829,174.5,-35.833,NZL
marseille-524-fra-refmar,marseille,65,0.8596,5.353758,43.278814,FRA
marseille-824-fra-uhslc_fd,marseille_v2,123,1.4291,5.35,43.3,FRA
marseille-824a-fra-uhslc_rq,marseille_v3,118,1.4346,5.353,43.278,FRA
marseilletg_60minute-mar-fra-cmems,marseilletg_60minute,65,0.8585,5.3537002,43.2785,FRA
marstrand-mar-swe-cmems,marstrand,7,0.8488,11.5732,57.888,SWE
marstrand_sjov-35104-swe-smhi,marstrand_sjov,17,0.9392,11.5732,57.888,SWE
martello_castle-8761529-usa-noaa,martello_castle,1,0.4298,-89.835,29.945,USA
martha_aos_vineyard_gps_buoy-8448875-usa-noaa,martha_aos_vineyard_gps_buoy,1,0.5635,-70.5903,41.3262,USA
martin_bayou_at_us_98_at_springfield_fl-2359315-usa-usgs,martin_bayou_at_us_98_at_springfield_fl,9,0.8615,-85.6154821,30.13520204,USA
martin_islands-65960-can-meds,martin_islands,1,0.115,-91.67,70.32,CAN
martinez-mrz-usa-cdwr,martinez,32,0.9662,-122.14049,38.02764,USA
martinez_amorco_pier-9415102-usa-noaa,martinez_amorco_pier,13,0.9618,-122.125194,38.034639,USA
marviken-2076-swe-smhi,marviken,56,0.9805,16.8372,58.5536,SWE
marviken-mar-swe-cmems,marviken_v2,56,0.9805,16.8372,58.5536,SWE
marysville-9447729-usa-noaa,marysville,3,0.7497,-122.168,48.04,USA
marysville_mi-9014084-usa-noaa,marysville_mi,20,0.9728,-82.4667,42.9067,USA
masirah-113-omn-uhslc_fd,masirah,23,1.0013,58.872,20.687,OMN
masirah-113a-omn-uhslc_rq,masirah_v2,23,0.96,58.872,20.687,OMN
massacre_bay_ak-550a-usa-uhslc_rq,massacre_bay_ak,24,1.0006,173.2,52.833,USA
massena_point_new_york-14855-can-meds,massena_point_new_york,2,0.2333,-74.77,45.0,CAN
masset_bc-9910-can-meds,masset_bc,10,0.608,-132.15,54.01,CAN
massey_island-66789-can-meds,massey_island,1,0.1179,-102.28,76.07,CAN
mata_utu-276-fra-refmar,mata_utu,21,0.5011,-176.168514,-13.284664,FRA
matagorda_bay_entrance_channel-8773767-usa-noaa,matagorda_bay_entrance_channel,10,0.9504,-96.330101,28.426901,USA
matagorda_city-8773146-usa-noaa,matagorda_city,12,0.9589,-95.914,28.71006,USA
matapeake-8572770-usa-noaa,matapeake,6,0.9419,-76.355,38.9567,USA
matarani-094-per-uhslc_fd,matarani,15,0.9145,-72.108,-17.002,PER
matarani-094a-per-uhslc_rq,matarani_v2,11,0.9806,-72.117,-17.0,PER
matarani-094b-per-uhslc_rq,matarani_v3,23,0.9914,-72.108,-17.002,PER
mataututg_60minute-mat-fra-cmems,mataututg_60minute,21,0.4931,-176.1685,-13.28466,FRA
matavai-590a-fra-uhslc_rq,matavai,10,0.9911,-149.517,-17.517,FRA
mathe_point-65958-can-meds,mathe_point,1,0.101,-88.6,70.45,CAN
matsumaeko-0121-jpn-jodc_pahb,matsumaeko,41,1.0007,140.09138333,41.42195,JPN
matsuyama-ma34-jpn-jodc_jma,matsuyama,64,0.985,132.71221667,33.85888333,JPN
mattapoisett-8447531-usa-noaa,mattapoisett,2,0.639,-70.8133,41.6567,USA
mattituck_inlet-8512668-usa-noaa,mattituck_inlet,6,0.7073,-72.5617,41.015,USA
maugerville-114-can-meds,maugerville,6,0.6489,-66.47,45.87,CAN
maurice_river_at_bivalve_nj-1412150-usa-usgs,maurice_river_at_bivalve_nj,25,1.0066,-75.03277778,39.2325,USA
mausund-msu-nor-nhs,mausund,15,0.9714,8.665231,63.869331,NOR
mausundtg-mau-nor-cmems,mausundtg,16,5.5099,8.6652308,63.869331,NOR
mavholmsbadan_sjov-35171-swe-smhi,mavholmsbadan_sjov,10,0.8168,11.7075,57.6723,SWE
mawson-177-aus-uhslc_fd,mawson,18,0.9984,62.867,-67.6,AUS
mawson-177a-aus-uhslc_rq,mawson_v2,18,0.9984,62.867,-67.6,AUS
maxwell_bay-5530-can-meds,maxwell_bay,2,0.0739,-88.9,74.68,CAN
mayaguez-9759394-usa-noaa,mayaguez,18,0.9572,-67.1625,18.219,USA
mayaguez_pr-736a-pri-uhslc_rq,mayaguez_pr,14,0.987,-67.16,18.22,PRI
mayottetg_60minute-may-fra-cmems,mayottetg_60minute,31,0.6291,45.258301,-12.78333,FRA
mayport-8720220-usa-da_sat,mayport,4,0.7507,-81.4317,30.3933,USA
mayport-8720224-usa-noaa,mayport_v2,2,0.5951,-81.4317,30.395,USA
mayport_bar_pilots_dock-8720218-usa-noaa,mayport_bar_pilots_dock,28,0.9628,-81.427889,30.398167,USA
mayport_ferry_depot-8720220-usa-noaa,mayport_ferry_depot,73,0.9995,-81.4317,30.3933,USA
mayport_fl-753a-usa-uhslc_rq,mayport_fl,73,0.9952,-81.432,30.395,USA
mayport_naval_sta-8720211-usa-noaa,mayport_naval_sta,6,0.6837,-81.4133,30.4,USA
mays_landing-8534468-usa-noaa,mays_landing,4,0.7916,-74.7283,39.4483,USA
mazatlan-673-mex-unam_hist,mazatlan,33,1.0007,-106.42333333,23.18166667,MEX
mazatlan-673a-mex-uhslc_rq,mazatlan_v2,23,0.9782,-106.422,23.198,MEX
mazatlan_flotador-16-mex-unam,mazatlan_flotador,2,33.6174,-106.42333333,23.18166667,MEX
mazatlan_radar-16-mex-unam,mazatlan_radar,4,39.0187,-106.42333333,23.18166667,MEX
mbts_navd88-mbts-usa-sfwmd,mbts_navd88,25,1.0196,-80.42166667,25.23916667,USA
mcbean_island-5920-can-meds,mcbean_island,1,0.1514,-89.63,72.64,CAN
mccallum-688-can-meds,mccallum,2,0.0771,-56.23,47.63,CAN
mccready_aos_creek-8571559-usa-noaa,mccready_aos_creek,10,0.9054,-76.005,38.3,USA
mcilvaine_bay-8724996-usa-noaa,mcilvaine_bay,1,0.8333,-81.7017,25.985,USA
mcintosh_run_near_leonardtown_md-1661350-usa-usgs,mcintosh_run_near_leonardtown_md,5,0.8166,-76.6565556,38.30405556,USA
mcintyre_creek_at_sanibel_island-2293249-usa-usgs,mcintyre_creek_at_sanibel_island,4,0.9425,-82.1045556,26.46427778,USA
mckay_bay_entrance-8726667-usa-noaa,mckay_bay_entrance,25,0.9293,-82.425,27.913333,USA
mckay_creek_near_largo_fl-2309110-usa-usgs,mckay_creek_near_largo_fl,19,0.926,-82.8167697,27.90752187,USA
mckenney_i_bc-9077-can-meds,mckenney_i_bc,2,0.2247,-129.47,52.65,CAN
mcpherson_pt_bc-9963-can-meds,mcpherson_pt_bc,1,0.0796,-132.98,54.25,CAN
mctavish_island-64585-can-meds,mctavish_island,1,0.1095,-76.87,57.5,CAN
mdts-mdts-usa-sfwmd,mdts,26,0.9331,-80.395,25.27861111,USA
meadowdale-7182-can-meds,meadowdale,1,0.3314,-122.33,47.85,CAN
meaher_state_park-8733839-usa-noaa,meaher_state_park,2,0.5557,-87.9364,30.66717,USA
mekoryuk-9466217-usa-noaa,mekoryuk,1,0.7719,-166.167,60.4167,USA
melbourne_williamstown-60780-aus-bom,melbourne_williamstown,57,0.9918,144.9165,-37.8657,AUS
melillatg-mel-esp-cmems,melillatg,18,0.9355,-2.918,35.291,ESP
mellumplate-9420010-deu-wsv,mellumplate,26,0.9827,8.09343744,53.77329548,DEU
melville_bay_gove_harbour-63480-aus-bom,melville_bay_gove_harbour,36,0.8175,136.6717,-12.2067,AUS
mendicant_island-8761742-usa-noaa,mendicant_island,2,0.8379,-89.98,29.3183,USA
menemsha_harbor-8448725-usa-noaa,menemsha_harbor,7,0.8021,-70.76783,41.354,USA
meneng-158a-idn-uhslc_rq,meneng,4,0.7064,114.383,-8.117,IDN
menominee_mi-9087088-usa-noaa,menominee_mi,21,0.9752,-87.589944,45.095889,USA
mentes-men-tur-cmems,mentes,3,0.6434,26.716642,38.427689,TUR
mera-352-jpn-uhslc_fd,mera,61,0.991,139.833,34.917,JPN
mera-352a-jpn-uhslc_rq,mera_v2,93,1.0101,139.817,34.917,JPN
mera-ma14-jpn-jodc_jma,mera_v3,59,0.9668,139.825,34.91888333,JPN
mereworth_sound-8476-can-meds,mereworth_sound,1,0.0822,-127.41,51.18,CAN
mermentau_river_at_mermentau_la-8012150-usa-usgs,mermentau_river_at_mermentau_la,3,5.8638,-92.5905556,30.19,USA
merrimack_r_03_miles_usrt_125_at_haverhillma-1100693-usa-usgs,merrimack_r_03_miles_usrt_125_at_haverhillma,19,0.9721,-71.0830556,42.77277778,USA
merrimack_river_at_bates_bridge_near_haverhill_ma-11006988-usa-usgs,merrimack_river_at_bates_bridge_near_haverhill_ma,5,0.736,-71.0331722,42.7636083,USA
merrimack_river_at_lawrence_ma-1100500-usa-usgs,merrimack_river_at_lawrence_ma,14,0.9068,-71.15313889,42.7048333,USA
merrimack_river_at_newburyport_ma-1100870-usa-usgs,merrimack_river_at_newburyport_ma,11,0.9333,-70.87283057,42.81564687,USA
merrimacport-8440369-usa-noaa,merrimacport,1,0.8022,-70.9883,42.825,USA
mersrags-mer-lva-cmems,mersrags,6,0.7583,23.116699,57.333302,LVA
meshik-9464075-usa-noaa,meshik,1,0.7783,-158.684906,56.9083,USA
messina-mes-ita-ispra,messina,44,3.7647,15.56351389,38.19631389,ITA
metlakatla-9450314-usa-noaa,metlakatla,2,0.9104,-131.567,55.1283,USA
meulaboh-914-idn-uhslc_fd,meulaboh,9,0.8808,96.132,5.128,IDN
miami-241a-usa-uhslc_rq,miami,8,0.9662,-80.12,25.903,USA
miami-8723165-usa-noaa,miami_v2,2,0.9451,-80.185,25.7783,USA
miami_beach-8723170-usa-da_sat,miami_beach,42,1.0483,-80.1317,25.7683,USA
miami_beach-8723170-usa-noaa,miami_beach_v2,7,0.9383,-80.1317,25.7683,USA
miami_beach-8723178-usa-noaa,miami_beach_v3,2,0.9583,-80.13,25.7633,USA
miami_north_s27_t-s27_t-usa-sfwmd,miami_north_s27_t,40,0.9771,-80.18833333,25.85083333,USA
miami_north_s28_t-s28_t-usa-sfwmd,miami_north_s28_t,45,0.9825,-80.18055556,25.8725,USA
miami_s25_t-s25_t-usa-sfwmd,miami_s25_t,49,0.9741,-80.24,25.78305556,USA
miami_s25b_t-s25b-usa-sfwmd,miami_s25b_t,46,0.983,-80.26194444,25.79388889,USA
miami_s25bm_t_navd88-s25bm-usa-sfwmd,miami_s25bm_t_navd88,21,0.9577,-80.26111111,25.79361111,USA
miamiriver_mrms1-mrms1-usa-sfwmd,miamiriver_mrms1,22,0.9446,-80.23916667,25.79194444,USA
miamiriver_mrms4-mrms4-usa-sfwmd,miamiriver_mrms4,21,0.9896,-80.19222222,25.77,USA
miamiriver_s26_t-s26_t-usa-sfwmd,miamiriver_s26_t,40,0.9773,-80.26,25.80694444,USA
mianus-8469057-usa-noaa,mianus,2,0.5118,-73.592028,41.039194,USA
michigan_city_in-9087038-usa-noaa,michigan_city_in,1,0.8033,-86.9083,41.725,USA
michipicoten_ontario-10750-can-meds,michipicoten_ontario,64,0.971,-84.9,47.96,CAN
middelharnis-middhns-nld-rws_hist,middelharnis,23,1.9464,4.192415,51.773558,NLD
middle_hoopers_island-8571519-usa-noaa,middle_hoopers_island,2,0.6147,-76.205,38.2967,USA
middle_r_at_middle_river_ca-11312676-usa-usgs,middle_r_at_middle_river_ca,19,0.9267,-121.5337,37.94226944,USA
middle_r_nr_holt_ca-11312685-usa-usgs,middle_r_nr_holt_ca,19,0.9267,-121.5108333,38.00305556,USA
middle_river_above_barrier-mab-usa-cdwr,middle_river_above_barrier,9,0.8538,-121.47276,37.88518,USA
middle_river_at_bacon_island-b95460-usa-cdwr,middle_river_at_bacon_island,44,0.9692,-121.52380556,38.00172222,USA
middle_river_at_bacon_island_road-bir-usa-cdwr,middle_river_at_bacon_island_road,8,0.9026,-121.53389,37.94306,USA
middle_river_at_fish_hole_at_port_wentworth_ga-2198955-usa-usgs,middle_river_at_fish_hole_at_port_wentworth_ga,12,0.9315,-81.1352778,32.14277778,USA
middle_river_at_ga_25_at_port_wentworth_ga-2198950-usa-usgs,middle_river_at_ga_25_at_port_wentworth_ga,17,0.9394,-81.1379722,32.1657222,USA
middle_river_at_howard_road_bridge-b95530-usa-cdwr,middle_river_at_howard_road_bridge,27,0.9875,-121.38361111,37.87722222,USA
middle_river_at_middle_river-b95468-usa-cdwr,middle_river_at_middle_river,39,0.9659,-121.534,37.94252778,USA
middle_river_at_mowry_bridge-b95540-usa-cdwr,middle_river_at_mowry_bridge,44,0.9699,-121.38361111,37.83527778,USA
middle_river_at_tracy_road_bridge-b95503-usa-cdwr,middle_river_at_tracy_road_bridge,39,0.9644,-121.45611111,37.88138889,USA
middle_river_at_union_point-b95500-usa-cdwr,middle_river_at_union_point,44,0.9685,-121.48833333,37.89083333,USA
middle_river_near_holt-hlt-usa-cdwr,middle_river_near_holt,10,0.8649,-121.5108,38.0031,USA
middle_river_undine_road-b95541-usa-cdwr,middle_river_undine_road,11,0.8774,-121.3857561,37.8339408,USA
midland_ontario-11445-can-meds,midland_ontario,17,0.9093,-79.89,44.75,CAN
midway-050-usa-uhslc_fd,midway,79,0.993,-177.367,28.217,USA
midway-050a-usa-uhslc_rq,midway_v2,75,0.9993,-177.367,28.217,USA
miguasha-2196-can-meds,miguasha,1,0.4826,-66.35,48.11,CAN
miinisadam-mii-est-cmems,miinisadam,5,0.8787,24.7208,59.458302,EST
mikawa-5002-jpn-jodc_pahb,mikawa,13,1.0006,137.32055,34.73445,JPN
mikuni-gs12-jpn-jodc_giaj,mikuni,57,1.0007,136.14888333,36.25445,JPN
milbridge-8412581-usa-noaa,milbridge,1,0.6656,-67.875,44.54,USA
milford-mil-gbr-cmems,milford,36,0.8606,-5.0500002,51.716702,GBR
milford_haven-mha-gbr-bodc,milford_haven,64,2.5276,-5.051778,51.707389,GBR
mill_cove-475-can-meds,mill_cove,2,0.7711,-64.05,44.58,CAN
millerand_offshore-41960-can-meds,millerand_offshore,1,0.2804,-61.88,47.13,CAN
millhaven_ontario-13960-can-meds,millhaven_ontario,1,0.0817,-76.74,44.19,CAN
millport-mil-gbr-bodc,millport,43,3.2965,-4.906333,55.749806,GBR
millport-mil-gbr-cmems,millport_v2,36,0.9105,-4.9046998,55.749699,GBR
millview-8729905-usa-noaa,millview,2,0.5532,-87.3567,30.4183,USA
milne_inlet_head-5791-can-meds,milne_inlet_head,1,0.1728,-80.86,71.89,CAN
milne_island_bc-9063-can-meds,milne_island_bc,2,0.1312,-128.77,52.61,CAN
milner_bay_groote_eylandt-63511-aus-bom,milner_bay_groote_eylandt,46,0.8825,136.4156,-13.8601,AUS
milolii-431-usa-uhslc_fd,milolii,1,0.234,-155.907,19.185,USA
milwaukee_wi-9087057-usa-noaa,milwaukee_wi,56,0.9917,-87.8876,43.002,USA
miminegash-1855-can-meds,miminegash,1,0.0795,-64.23,46.9,CAN
mimizan-6144-fra-refmar,mimizan,11,0.8554,-1.295124,44.21068,FRA
mimizantg_60minute-mim-fra-cmems,mimizantg_60minute,10,0.9114,-1.29512,44.210678,FRA
mina_sulman-182a-bhr-uhslc_rq,mina_sulman,29,0.9953,50.6,26.233,BHR
minamidaito-ma82-jpn-jodc_jma,minamidaito,17,1.0006,131.2281,25.8686,JPN
minamiizu-hd12-jpn-jodc_jcg,minamiizu,45,0.9795,138.88638333,34.62528333,JPN
minamitorishima-049-jpn-uhslc_fd,minamitorishima,6,0.8706,153.967,24.3,JPN
minamitorishima-049a-jpn-uhslc_rq,minamitorishima_v2,25,0.9381,153.967,24.3,JPN
minamitorishima-ma70-jpn-jodc_jma,minamitorishima_v3,28,0.9649,153.9775,24.2911,JPN
miner_slough-b91470q-usa-cdwr,miner_slough,11,0.8774,-121.666055,38.23602683,USA
miner_slough_a_hwy_84_bridge-11455165-usa-usgs,miner_slough_a_hwy_84_bridge,14,0.9433,-121.6308333,38.29166667,USA
miner_slough_at_five_points-b91475-usa-cdwr,miner_slough_at_five_points,27,1.0987,-121.64472222,38.29,USA
miner_slough_at_hwy_84_bridge-hwb-usa-cdwr,miner_slough_at_hwy_84_bridge,19,1.0542,-121.6308,38.2917,USA
mingan-2470-can-meds,mingan,3,0.1599,-64.02,50.29,CAN
minicoy-153-ind-uhslc_fd,minicoy,13,1.0321,73.05,8.117,IND
minto_head-66124-can-meds,minto_head,1,0.1014,-102.25,73.1,CAN
miri-388a-mys-uhslc_rq,miri,24,0.9587,113.972,4.392,MYS
miscou-2090-can-meds,miscou,1,0.1618,-64.58,47.9,CAN
mispillion_river_entrance-8556198-usa-noaa,mispillion_river_entrance,2,0.59,-75.3133,38.945,USA
mission_bay-9410196-usa-noaa,mission_bay,1,0.3468,-117.2238,32.7937,USA
mississippi_river_at_baton_rouge_la-7374000-usa-usgs,mississippi_river_at_baton_rouge_la,2,8.797,-91.1915556,30.44566667,USA
mississippi_river_at_belle_chasse_la-7374525-usa-usgs,mississippi_river_at_belle_chasse_la,2,8.2574,-89.977847,29.85715084,USA
mississippi_river_at_buras_la-7374540-usa-usgs,mississippi_river_at_buras_la,4,0.8592,-89.5238611,29.35713889,USA
mississippi_sound_at_usgs_east_ship_island_light-301527088521500-usa-usgs,mississippi_sound_at_usgs_east_ship_island_light,17,0.9795,-88.86888889,30.25444444,USA
mississippi_sound_at_usgs_gulfport_light_ms-301912088583300-usa-usgs,mississippi_sound_at_usgs_gulfport_light_ms,16,1.0176,-88.9722222,30.3186111,USA
mississippi_sound_at_usgs_merrill_shell_bank_light-301429089145600-usa-usgs,mississippi_sound_at_usgs_merrill_shell_bank_light,18,0.9121,-89.24281939,30.23825405,USA
mississippi_sound_at_usgs_round_island_light_ms-301849088350000-usa-usgs,mississippi_sound_at_usgs_round_island_light_ms,17,0.9577,-88.58388889,30.30805556,USA
mississippi_sound_at_usgs_st_joseph_island_light-301104089253400-usa-usgs,mississippi_sound_at_usgs_st_joseph_island_light,17,0.9172,-89.4222222,30.19083333,USA
mississippi_sound_near_grand_pass-300722089150100-usa-usgs,mississippi_sound_near_grand_pass,18,0.9269,-89.2502778,30.12277778,USA
misumi-ma46-jpn-jodc_jma,misumi,54,0.9652,130.45138333,32.62305,JPN
mitajirinaknosekiko-8413-jpn-jodc_pahb,mitajirinaknosekiko,3,0.8658,131.5883,34.0339,JPN
mitlenatch_bc-7895-can-meds,mitlenatch_bc,2,0.1164,-125.0,49.95,CAN
mitrofania_island-9459016-usa-noaa,mitrofania_island,3,0.6353,-158.82,55.89,USA
mittelgrund-9510132-deu-wsv,mittelgrund,26,0.9826,8.63721563,53.94367498,DEU
miyakejima-357a-jpn-uhslc_rq,miyakejima,55,0.9992,139.482,34.067,JPN
miyakejima-357a-jpn-uhslc_rq_aligned,miyakejima_v2,55,0.9992,139.482,34.067,JPN
miyakejima-hd10-jpn-jodc_jcg,miyakejima_v3,61,0.9981,139.48083333,34.06721667,JPN
miyakejima-hd10-jpn-jodc_jcg_aligned,miyakejima_v4,61,0.9981,139.48083333,34.06721667,JPN
miyakeshima-ma71-jpn-jodc_jma,miyakeshima,27,1.0006,139.5439,34.0572,JPN
miyako-ma09-jpn-jodc_jma,miyako,57,1.0182,141.97528333,39.64305,JPN
miyazakiko-0113-jpn-jodc_pahb,miyazakiko,24,0.9589,131.45638333,31.90278333,JPN
mobile_river_at_barry_steamplant_nr_bucks_intake-2470630-usa-usgs,mobile_river_at_barry_steamplant_nr_bucks_intake,23,0.9465,-88.0119444,31.0072222,USA
mobile_river_at_river_mile_310_at_bucks_al-2470629-usa-usgs,mobile_river_at_river_mile_310_at_bucks_al,19,0.926,-88.02085919,31.01576824,USA
